Customer name,SKU Id,SKU,SP,QUANTITY
Zoey Carter,CAT41,Pomegranate,19,3
Zoey Carter,CAT43,Asparagus,70,0.3
Zoey Carter,CAT44,Tamarillo,90,0.5
Zoey Carter,CAT48,Zucchini,25,1
Zoey Carter,CAT51,Cucumber,32,1
Zoey Carter,CAT53,Radish,38,8
Zoey Carter,CAT62,Brussels Sprouts,525,1
Zoey Carter,CAT64,Blueberry,113,0.5
Zoey Carter,CAT17,Potato,36,3
Zoey Carter,CAT69,Lychee,80,0.3
Zoey Carter,CAT5523,Strawberry,90,1
Zoey Carter,CAT74,Watermelon,72,5
Zoey Carter,CAT75,Prickly Pear,83,2
Zoey Carter,CAT78,Green Bean,29,0.25
Zoey Carter,CAT79,Artichoke,39,2
Zoey Carter,CAT81,Lemon,23,10
Zoey Carter,CAT4832,Broccoli,31,1
Zoey Carter,CAT88,Loquat,46,1
Zoey Carter,CAT89,Pear,85,1
Zoey Carter,CAT91,Bell Pepper,66,1
Zoey Carter,CAT21,Blackberry,63,0.5
Zoey Carter,CAT92,Dragonfruit,163,0.5
Zoey Carter,CAT93,Avocado,28,2
Zoey Carter,CAT102,Fig,49,1.1
Zoey Carter,CAT104,Soursop,80,1
Zoey Carter,CAT107,Persimmon,23,6
Zoey Carter,CAT108,Apple,103,1
Zoey Carter,CAT111,Cantaloupe,73,2
Zoey Carter,CAT68923,Romanesco,120,0.3
Zoey Carter,CAT4,Rutabaga,198,0.5
Zoey Carter,CAT20,Nectarine,41,1
Zoey Carter,CAT27,Tomato,78,1
Zoey Carter,CAT30,Onion,17,1.4
Zoey Carter,CAT47,Starfruit,66,1.2
Zoey Carter,CAT33,Fennel,25,4
Zoey Carter,CAT35,Carrot,100,0.5
Zoey Carter,CAT37,Orange,100,0.5
Zoey Carter,CAT43,Asparagus,70,0.3
Zoey Carter,CAT44,Tamarillo,90,0.25
Zoey Carter,CAT45,Apricot,57,0.3
Zoey Carter,CAT51,Cucumber,32,0.5
Zoey Carter,CAT60,Mulberry,145,1
Zoey Carter,CAT62,Brussels Sprouts,525,1
Zoey Carter,CAT64,Blueberry,113,0.5
Zoey Carter,CAT69,Lychee,80,0.3
Zoey Carter,CAT78,Green Bean,29,0.4
Zoey Carter,CAT81,Lemon,23,5
Zoey Carter,CAT89,Pear,85,0.25
Zoey Carter,CAT91,Bell Pepper,66,1
Zoey Carter,CAT21,Blackberry,63,0.5
Zoey Carter,CAT92,Dragonfruit,163,0.5
Zoey Carter,CAT93,Avocado,28,2
Zoey Carter,CAT102,Fig,49,0.5
Zoey Carter,CAT107,Persimmon,23,5
Zoey Carter,CAT108,Apple,103,1
Zoey Carter,CAT111,Cantaloupe,73,0.5
David Collins,CAT62,Brussels Sprouts,545,0.5
David Collins,CAT64,Blueberry,115,0.5
David Collins,CAT105,Turnip,310,0.1
David Collins,CAT38,Spinach,49,1
David Collins,CAT70,Eggplant,102,1
David Collins,CAT108,Apple,97,1
David Collins,CAT41,Pomegranate,21,1
David Collins,CAT79,Artichoke,39,2
David Collins,CAT81,Lemon,28.5,5
David Collins,CAT13,Kohlrabi,54,1
David Collins,CAT67,Coconut,49,0.5
David Collins,CAT27,Tomato,80,0.5
David Collins,CAT51,Cucumber,39,0.5
David Collins,CAT57,Mango,55,0.1
David Collins,CAT106,Papaya,40,2
David Collins,CAT29,Cauliflower,22,1
David Collins,CAT55,Pineapple,25,1
David Collins,CAT56,Escarole,42,1
David Collins,CAT44,Tamarillo,82,0.25
Zoey Carter,CAT27,Tomato,78,1
Zoey Carter,CAT30,Onion,17,4.4
Zoey Carter,CAT33,Fennel,25,4
Zoey Carter,CAT35,Carrot,100,1
Zoey Carter,CAT39,Grapes,36,2
Zoey Carter,CAT41,Pomegranate,19,2
Zoey Carter,CAT43,Asparagus,70,0.3
Zoey Carter,CAT44,Tamarillo,90,0.25
Zoey Carter,CAT51,Cucumber,32,0.5
Zoey Carter,CAT62,Brussels Sprouts,525,0.5
Zoey Carter,CAT64,Blueberry,113,0.5
Zoey Carter,CAT69,Lychee,80,0.3
Zoey Carter,CAT5523,Strawberry,90,0.5
Zoey Carter,CAT78,Green Bean,29,0.3
Zoey Carter,CAT79,Artichoke,39,2
Zoey Carter,CAT81,Lemon,23,5
Zoey Carter,CAT89,Pear,85,0.25
Zoey Carter,CAT21,Blackberry,63,0.5
Zoey Carter,CAT102,Fig,49,0.5
Zoey Carter,CAT107,Persimmon,23,4
Zoey Carter,CAT110,Yardlong Bean,65,0.5
Zoey Carter,CAT68923,Romanesco,120,0.2
Zoey Carter,CAT4,Rutabaga,198,0.5
Zoey Carter,CAT19,Cherry,32,1
Zoey Carter,CAT27,Tomato,78,1.5
Zoey Carter,CAT30,Onion,17,5.2
Zoey Carter,CAT47,Starfruit,66,1.2
Zoey Carter,CAT35,Carrot,100,0.5
Zoey Carter,CAT37,Orange,100,0.5
Zoey Carter,CAT39,Grapes,36,3
Zoey Carter,CAT41,Pomegranate,19,2
Zoey Carter,CAT44,Tamarillo,90,0.5
Zoey Carter,CAT45,Apricot,57,0.5
Zoey Carter,CAT53,Radish,38,4.5
Zoey Carter,CAT62,Brussels Sprouts,525,1.5
Zoey Carter,CAT64,Blueberry,113,0.5
Zoey Carter,CAT17,Potato,36,1
Zoey Carter,CAT5523,Strawberry,90,0.5
Zoey Carter,CAT74,Watermelon,72,4.6
Zoey Carter,CAT75,Prickly Pear,83,0.6
Zoey Carter,CAT79,Artichoke,39,3
Zoey Carter,CAT80,Bok Choy,53,1
Zoey Carter,CAT81,Lemon,23,10
Zoey Carter,CAT4832,Broccoli,31,0.7
Zoey Carter,CAT88,Loquat,46,1
Zoey Carter,CAT89,Pear,85,0.5
Zoey Carter,CAT91,Bell Pepper,66,1
Zoey Carter,CAT92,Dragonfruit,163,0.6
Zoey Carter,CAT93,Avocado,28,4
Zoey Carter,CAT102,Fig,49,0.5
Zoey Carter,CAT107,Persimmon,23,6
Zoey Carter,CAT108,Apple,103,1
Zoey Carter,CAT68923,Romanesco,120,0.3
Arianna Martinez,CAT74,Watermelon,62,40
Arianna Martinez,CAT39,Grapes,28,10
Arianna Martinez,CAT106,Papaya,40,15
Arianna Martinez,CAT51,Cucumber,39,10
Arianna Martinez,CAT102,Fig,50,3
Arianna Martinez,CAT5523,Strawberry,75,8
Arianna Martinez,CAT45,Apricot,56,10
Julian Perry,CAT33,Fennel,30,3
Julian Perry,CAT107,Persimmon,29.5,10
Julian Perry,CAT51,Cucumber,39,2
Julian Perry,CAT27,Tomato,80,0.5
Julian Perry,CAT55,Pineapple,25,4
Julian Perry,CAT38,Spinach,49,3
Julian Perry,CAT102,Fig,50,1
Julian Perry,CAT71,Raspberry,102,3
Julian Perry,CAT29,Cauliflower,22,6
Julian Perry,CAT64,Blueberry,115,1
Julian Perry,CAT43,Asparagus,69,0.5
Julian Perry,CAT17,Potato,45,1
Julian Perry,CAT89,Pear,81,0.5
Julian Perry,CAT63,Elderberry,370,1
Julian Perry,CAT97,Celery,32,2
Julian Perry,CAT57,Mango,55,0.5
Julian Perry,CAT46,Guava,68,2
Julian Perry,CAT78,Green Bean,37,1
Naomi Griffin,CAT45,Apricot,57,10
Naomi Griffin,CAT33,Fennel,25,10
Naomi Griffin,CAT39,Grapes,36,10
Naomi Griffin,CAT41,Pomegranate,19,20
Naomi Griffin,CAT30,Onion,17,10
Naomi Griffin,CAT64,Blueberry,113,5
Naomi Griffin,CAT62,Brussels Sprouts,525,2
Naomi Griffin,CAT51,Cucumber,32,10
Naomi Griffin,CAT54,Okra,14,10
Naomi Griffin,CAT107,Persimmon,23,25
Naomi Griffin,CAT20,Nectarine,41,10
Wyatt Phillips,CAT17,Potato,45,2
Wyatt Phillips,CAT27,Tomato,80,2
Wyatt Phillips,CAT15,Banana,79,0.25
Wyatt Phillips,CAT21,Blackberry,69,4
Wyatt Phillips,CAT38,Spinach,49,10
Wyatt Phillips,CAT29,Cauliflower,22,25
Wyatt Phillips,CAT51,Cucumber,39,1
Wyatt Phillips,CAT43,Asparagus,69,1
Wyatt Phillips,CAT55,Pineapple,25,1
Wyatt Phillips,CAT45,Apricot,56,2
Wyatt Phillips,CAT46,Guava,68,2
Wyatt Phillips,CAT33,Fennel,30,5
Wyatt Phillips,CAT73,Mango,75,0.25
Wyatt Phillips,CAT71,Raspberry,102,5
Wyatt Phillips,CAT72,Persimmon,80,0.25
Wyatt Phillips,CAT78,Green Bean,37,0.25
Wyatt Phillips,CAT81,Lemon,28.5,10
Wyatt Phillips,CAT102,Fig,50,7
Wyatt Phillips,CAT93,Avocado,30.5,5
Wyatt Phillips,CAT35,Carrot,112,1
Wyatt Phillips,CAT4832,Broccoli,33,1
Wyatt Phillips,CAT106,Papaya,40,2
Wyatt Phillips,CAT111,Cantaloupe,70,2
Wyatt Phillips,CAT99,Ackee,40,2
Wyatt Phillips,CAT95,Rambutan,85,1
Wyatt Phillips,CAT2,Cactus Pear,60,2
Sydney Coleman,CAT35,Carrot,112,0.5
Sydney Coleman,CAT4832,Broccoli,33,3
Sydney Coleman,CAT37,Orange,112,0.5
Sydney Coleman,CAT106,Papaya,40,3
Sydney Coleman,CAT5523,Strawberry,75,2
Sydney Coleman,CAT81,Lemon,28.5,10
Sydney Coleman,CAT93,Avocado,30.5,10
Sydney Coleman,CAT111,Cantaloupe,70,1
Sydney Coleman,CAT113,Pomelo,78,1
Sydney Coleman,CAT30,Onion,16,2.15
Sydney Coleman,CAT51,Cucumber,39,0.65
Sydney Coleman,CAT27,Tomato,80,1.1
Sydney Coleman,CAT32,Lychee,51,4
Sydney Coleman,CAT73,Mango,75,0.5
Sydney Coleman,CAT41,Pomegranate,21,1
Sydney Coleman,CAT79,Artichoke,39,15
Sydney Coleman,CAT38,Spinach,49,1
Sydney Coleman,CAT102,Fig,50,1
Sydney Coleman,CAT74,Watermelon,62,2.9
Sydney Coleman,CAT53,Radish,39,5
Sydney Coleman,CAT64,Blueberry,115,0.5
Sydney Coleman,CAT31,Grapefruit,70,1
Sydney Coleman,CAT17,Potato,45,1
Sydney Coleman,CAT89,Pear,81,0.25
Sydney Coleman,CAT15,Banana,79,0.5
Sydney Coleman,CAT99,Ackee,40,2.2
Sydney Coleman,CAT23,Miracle Fruit,29.5,1.2
Christopher Coleman,CAT63,Elderberry,345,4
Christopher Coleman,CAT51,Cucumber,32,4.3
Christopher Coleman,CAT78,Green Bean,29,0.5
Christopher Coleman,CAT27,Tomato,78,3
Christopher Coleman,CAT47,Starfruit,66,1.5
Christopher Coleman,CAT31,Grapefruit,68,1.2
Christopher Coleman,CAT53,Radish,38,1
Christopher Coleman,CAT73,Mango,71,1
Christopher Coleman,CAT75,Prickly Pear,83,1
Christopher Coleman,CAT76,White Currant,82,1
Christopher Coleman,CAT105,Turnip,300,0.3
Zoey Carter,CAT4,Rutabaga,198,0.5
Zoey Carter,CAT27,Tomato,78,0.5
Zoey Carter,CAT30,Onion,17,3
Zoey Carter,CAT47,Starfruit,66,1
Zoey Carter,CAT33,Fennel,25,3
Zoey Carter,CAT39,Grapes,36,1
Zoey Carter,CAT41,Pomegranate,19,1
Zoey Carter,CAT45,Apricot,57,0.1
Zoey Carter,CAT53,Radish,38,1.5
Zoey Carter,CAT62,Brussels Sprouts,525,0.5
Zoey Carter,CAT64,Blueberry,113,0.5
Zoey Carter,CAT5523,Strawberry,90,0.5
Zoey Carter,CAT74,Watermelon,72,1
Zoey Carter,CAT75,Prickly Pear,83,1
Zoey Carter,CAT79,Artichoke,39,1
Zoey Carter,CAT80,Bok Choy,53,1
Zoey Carter,CAT81,Lemon,23,5
Zoey Carter,CAT4832,Broccoli,31,0.5
Zoey Carter,CAT89,Pear,85,0.5
Zoey Carter,CAT102,Fig,49,0.5
Zoey Carter,CAT107,Persimmon,23,4
Zoey Carter,CAT108,Apple,103,1
Zoey Carter,CAT25,Napa Cabbage,45,0.5
Zoey Carter,CAT68923,Romanesco,120,0.2
Zoey Carter,CAT15,Banana,100,0.25
Zoey Carter,CAT19,Cherry,32,1
Zoey Carter,CAT27,Tomato,78,1
Zoey Carter,CAT30,Onion,17,4
Zoey Carter,CAT47,Starfruit,66,1.4
Zoey Carter,CAT33,Fennel,25,3
Zoey Carter,CAT35,Carrot,100,1
Zoey Carter,CAT37,Orange,100,0.5
Zoey Carter,CAT39,Grapes,36,2
Zoey Carter,CAT41,Pomegranate,19,2
Zoey Carter,CAT43,Asparagus,70,0.2
Zoey Carter,CAT44,Tamarillo,90,0.5
Zoey Carter,CAT51,Cucumber,32,0.5
Zoey Carter,CAT53,Radish,38,1.5
Zoey Carter,CAT62,Brussels Sprouts,525,1.5
Zoey Carter,CAT64,Blueberry,113,0.5
Zoey Carter,CAT17,Potato,36,1
Zoey Carter,CAT69,Lychee,80,0.2
Zoey Carter,CAT5523,Strawberry,90,0.7
Zoey Carter,CAT72,Persimmon,80,0.25
Zoey Carter,CAT74,Watermelon,72,3
Zoey Carter,CAT75,Prickly Pear,83,1.5
Zoey Carter,CAT78,Green Bean,29,0.25
Zoey Carter,CAT79,Artichoke,39,3
Zoey Carter,CAT81,Lemon,23,10
Zoey Carter,CAT4832,Broccoli,31,0.5
Zoey Carter,CAT88,Loquat,46,1
Zoey Carter,CAT89,Pear,85,0.25
Zoey Carter,CAT91,Bell Pepper,66,1
Zoey Carter,CAT21,Blackberry,63,0.5
Zoey Carter,CAT93,Avocado,28,2
Zoey Carter,CAT102,Fig,49,0.5
Zoey Carter,CAT107,Persimmon,23,5
Zoey Carter,CAT108,Apple,103,1
Zoey Carter,CAT111,Cantaloupe,73,1
Nora Price,CAT81,Lemon,23,5
Nora Price,CAT102,Fig,49,2.3
Nora Price,CAT94,Peas,23,5
Nora Price,CAT53,Radish,38,1
Nora Price,CAT62,Brussels Sprouts,525,0.5
Nora Price,CAT79,Artichoke,39,15
Nora Price,CAT21,Blackberry,63,1.5
Nora Price,CAT5523,Strawberry,90,1
Nora Price,CAT74,Watermelon,72,0.5
Nora Price,CAT4832,Broccoli,31,2
Zoey Carter,CAT4,Rutabaga,198,0.5
Zoey Carter,CAT15,Banana,100,0.25
Zoey Carter,CAT19,Cherry,32,1
Zoey Carter,CAT27,Tomato,78,1
Zoey Carter,CAT30,Onion,17,1.3
Zoey Carter,CAT33,Fennel,25,5
Zoey Carter,CAT35,Carrot,100,1
Zoey Carter,CAT39,Grapes,36,2
Zoey Carter,CAT41,Pomegranate,19,1
Zoey Carter,CAT44,Tamarillo,90,0.5
Zoey Carter,CAT45,Apricot,57,0.1
Zoey Carter,CAT51,Cucumber,32,0.5
Zoey Carter,CAT53,Radish,38,3
Zoey Carter,CAT62,Brussels Sprouts,525,1
Zoey Carter,CAT64,Blueberry,113,0.5
Zoey Carter,CAT5523,Strawberry,90,1
Zoey Carter,CAT74,Watermelon,72,3.3
Zoey Carter,CAT75,Prickly Pear,83,0.5
Zoey Carter,CAT78,Green Bean,29,0.25
Zoey Carter,CAT79,Artichoke,39,3
Zoey Carter,CAT80,Bok Choy,53,1.3
Zoey Carter,CAT67,Coconut,44,1
Zoey Carter,CAT81,Lemon,23,5
Zoey Carter,CAT4832,Broccoli,31,0.5
Zoey Carter,CAT88,Loquat,46,1
Zoey Carter,CAT89,Pear,85,0.25
Zoey Carter,CAT91,Bell Pepper,66,1
Zoey Carter,CAT92,Dragonfruit,163,0.6
Zoey Carter,CAT93,Avocado,28,2
Zoey Carter,CAT104,Soursop,80,1
Zoey Carter,CAT107,Persimmon,23,6
Zoey Carter,CAT108,Apple,103,1
Zoey Carter,CAT110,Yardlong Bean,65,0.6
Zoey Carter,CAT68923,Romanesco,120,0.1
Zoey Carter,CAT33250,Endive,100,0.25
Jackson Rivera,CAT53,Radish,39,5
Jackson Rivera,CAT106,Papaya,40,15
Jackson Rivera,CAT38,Spinach,49,2
Jackson Rivera,CAT34,Jackfruit,172,2
Jackson Rivera,CAT36,Date,172,2
Jackson Rivera,CAT32,Lychee,51,2
Jackson Rivera,CAT78,Green Bean,37,2
Jackson Rivera,CAT51,Cucumber,39,2
Jackson Rivera,CAT5523,Strawberry,75,5
Jackson Rivera,CAT44,Tamarillo,82,1
Jackson Rivera,CAT46,Guava,68,1
Jackson Rivera,CAT76,White Currant,80,3
Jackson Rivera,CAT79,Artichoke,39,12
Jackson Rivera,CAT41,Pomegranate,21,6
Sadie Foster,CAT107,Persimmon,29.5,10
Sadie Foster,CAT4832,Broccoli,33,2.4
Sadie Foster,CAT82,Kiwi,22.9,10
Sadie Foster,CAT54,Okra,15,2
Sadie Foster,CAT94,Peas,25,5
Sadie Foster,CAT39,Grapes,28,1
Sadie Foster,CAT5523,Strawberry,75,4
Sadie Foster,CAT100,Peach,25,1
Sadie Foster,CAT22,Tangerine,19.5,1.4
Sadie Foster,CAT51,Cucumber,39,1
Sadie Foster,CAT27,Tomato,80,0.5
Sadie Foster,CAT41,Pomegranate,21,2
Sadie Foster,CAT64,Blueberry,115,0.5
Sadie Foster,CAT17,Potato,45,2
Sadie Foster,CAT15,Banana,79,0.25
Sadie Foster,CAT45,Apricot,56,1
Sadie Foster,CAT78,Green Bean,37,0.5
Sadie Foster,CAT0345223,Horned Melon,32,1
Sadie Foster,CAT26,Rhubarb,29,1
Sadie Foster,CAT66,Persimmon,27,1
Sadie Foster,CAT4,Rutabaga,200,0.5
Sadie Foster,CAT84,Kiwano,255,0.5
Sadie Foster,CAT91,Bell Pepper,69,1
Sadie Foster,CAT740032,Yuzu,68,1
Sadie Foster,CAT102,Fig,50,0.5
Bella Jenkins,CAT17,Potato,36,2
Bella Jenkins,CAT19,Cherry,32,2
Bella Jenkins,CAT12,Jicama,40,1
Bella Jenkins,CAT39,Grapes,36,3
Bella Jenkins,CAT45,Apricot,57,1
Bella Jenkins,CAT33,Fennel,25,1
Bella Jenkins,CAT54,Okra,14,1
Bella Jenkins,CAT30,Onion,17,2.3
Bella Jenkins,CAT94,Peas,23,10
Bella Jenkins,CAT1,Buddha's Hand,55,2
Bella Jenkins,CAT2,Cactus Pear,53,2
Bella Jenkins,CAT108,Apple,103,2
Bella Jenkins,CAT27,Tomato,78,1
Bella Jenkins,CAT35,Carrot,100,0.5
Bella Jenkins,CAT37,Orange,100,0.5
Isaac Foster,CAT81,Lemon,23,20
Isaac Foster,CAT51,Cucumber,32,5.2
Isaac Foster,CAT4832,Broccoli,31,5
Isaac Foster,CAT55,Pineapple,20,3
Isaac Foster,CAT29,Cauliflower,23,1.3
Isaac Foster,CAT46,Guava,76,2
Addison Turner,CAT94,Peas,23,5
Addison Turner,CAT82,Kiwi,21,5
Addison Turner,CAT107,Persimmon,23,5
Addison Turner,CAT51,Cucumber,32,0.5
Addison Turner,CAT57,Mango,51,0.1
Addison Turner,CAT78,Green Bean,29,0.25
Addison Turner,CAT64,Blueberry,113,0.5
Addison Turner,CAT50,Cranberry,29,5
Addison Turner,CAT29,Cauliflower,23,4
Addison Turner,CAT19,Cherry,32,1
Addison Turner,CAT67,Coconut,44,0.5
Addison Turner,CAT2,Cactus Pear,53,1
Addison Turner,CAT41,Pomegranate,19,4
Addison Turner,CAT26,Rhubarb,27,4
Addison Turner,CAT13,Kohlrabi,49,1
Addison Turner,CAT39,Grapes,36,2
Addison Turner,CAT17,Potato,36,2
Addison Turner,CAT22,Tangerine,16,2
Addison Turner,CAT4,Rutabaga,198,0.5
Addison Turner,CAT80,Bok Choy,53,1
Addison Turner,CAT92,Dragonfruit,163,0.5
Zoey Carter,CAT4,Rutabaga,198,0.5
Zoey Carter,CAT15,Banana,100,0.25
Zoey Carter,CAT19,Cherry,32,1
Zoey Carter,CAT27,Tomato,78,1
Zoey Carter,CAT30,Onion,17,5
Zoey Carter,CAT47,Starfruit,66,1
Zoey Carter,CAT33,Fennel,25,5
Zoey Carter,CAT35,Carrot,100,1
Zoey Carter,CAT37,Orange,100,1
Zoey Carter,CAT39,Grapes,36,3
Zoey Carter,CAT41,Pomegranate,19,2
Zoey Carter,CAT43,Asparagus,70,0.2
Zoey Carter,CAT44,Tamarillo,90,0.5
Zoey Carter,CAT45,Apricot,57,0.2
Zoey Carter,CAT51,Cucumber,32,0.5
Zoey Carter,CAT53,Radish,38,5
Zoey Carter,CAT62,Brussels Sprouts,525,1
Zoey Carter,CAT64,Blueberry,113,0.5
Zoey Carter,CAT17,Potato,36,1
Zoey Carter,CAT69,Lychee,80,0.2
Zoey Carter,CAT5523,Strawberry,90,0.5
Zoey Carter,CAT74,Watermelon,72,3
Zoey Carter,CAT75,Prickly Pear,83,1
Zoey Carter,CAT78,Green Bean,29,0.25
Zoey Carter,CAT79,Artichoke,39,3
Zoey Carter,CAT81,Lemon,23,10
Zoey Carter,CAT89,Pear,85,0.5
Zoey Carter,CAT91,Bell Pepper,66,1
Zoey Carter,CAT21,Blackberry,63,1
Zoey Carter,CAT92,Dragonfruit,163,0.5
Zoey Carter,CAT93,Avocado,28,2
Zoey Carter,CAT102,Fig,49,0.5
Zoey Carter,CAT104,Soursop,80,1
Zoey Carter,CAT107,Persimmon,23,5
Zoey Carter,CAT108,Apple,103,1
Zoey Carter,CAT111,Cantaloupe,73,1
Zoey Carter,CAT68923,Romanesco,120,0.2
Zoey Carter,CAT4,Rutabaga,198,0.5
Zoey Carter,CAT27,Tomato,78,1.5
Zoey Carter,CAT30,Onion,17,4.1
Zoey Carter,CAT47,Starfruit,66,1.3
Zoey Carter,CAT33,Fennel,25,4
Zoey Carter,CAT35,Carrot,100,0.5
Zoey Carter,CAT37,Orange,100,0.5
Zoey Carter,CAT39,Grapes,36,2
Zoey Carter,CAT41,Pomegranate,19,2
Zoey Carter,CAT43,Asparagus,70,0.2
Zoey Carter,CAT44,Tamarillo,90,0.25
Zoey Carter,CAT51,Cucumber,32,0.5
Zoey Carter,CAT53,Radish,38,3
Zoey Carter,CAT62,Brussels Sprouts,525,0.5
Zoey Carter,CAT17,Potato,36,2
Zoey Carter,CAT69,Lychee,80,0.1
Zoey Carter,CAT5523,Strawberry,90,0.5
Zoey Carter,CAT74,Watermelon,72,2
Zoey Carter,CAT75,Prickly Pear,83,0.5
Zoey Carter,CAT79,Artichoke,39,2
Zoey Carter,CAT67,Coconut,44,1
Zoey Carter,CAT81,Lemon,23,5
Zoey Carter,CAT4832,Broccoli,31,0.5
Zoey Carter,CAT89,Pear,85,0.25
Zoey Carter,CAT21,Blackberry,63,0.5
Zoey Carter,CAT92,Dragonfruit,163,0.6
Zoey Carter,CAT93,Avocado,28,2
Zoey Carter,CAT102,Fig,49,0.5
Zoey Carter,CAT104,Soursop,80,1
Zoey Carter,CAT107,Persimmon,23,4
Zoey Carter,CAT110,Yardlong Bean,65,0.5
Zoey Carter,CAT68923,Romanesco,120,0.1
Julian Perry,CAT4832,Broccoli,33,1
Julian Perry,CAT102,Fig,50,1.1
Julian Perry,CAT81,Lemon,28.5,10
Julian Perry,CAT73,Mango,75,0.5
Julian Perry,CAT53,Radish,39,5
Julian Perry,CAT44,Tamarillo,82,1
Julian Perry,CAT32,Lychee,51,2
Julian Perry,CAT29,Cauliflower,22,6
Julian Perry,CAT97,Celery,32,3
Julian Perry,CAT104,Soursop,45,2
Elena Wright,CAT15,Banana,79,1
Elena Wright,CAT47,Starfruit,65,1
Elena Wright,CAT30,Onion,16,7
Elena Wright,CAT31,Grapefruit,70,2
Elena Wright,CAT33,Fennel,29.25,5
Elena Wright,CAT39,Grapes,28,6
Elena Wright,CAT41,Pomegranate,20.48,10
Elena Wright,CAT55,Pineapple,24.38,5
Elena Wright,CAT64,Blueberry,112.12,2
Elena Wright,CAT17,Potato,43.88,2
Elena Wright,CAT71,Raspberry,100.98,19
Elena Wright,CAT74,Watermelon,62,1
Elena Wright,CAT78,Green Bean,36.08,1
Elena Wright,CAT82,Kiwi,22.9,40
Elena Wright,CAT102,Fig,48.76,1
Elena Wright,CAT89,Pear,81,0.25
Elena Wright,CAT94,Peas,25,10
Elena Wright,CAT18,Yuca,55,2
Elena Wright,CAT4832,Broccoli,32.18,4
Elena Wright,CAT3,Chayote,14,10
Elena Wright,CAT105,Turnip,310,0.1
Elena Wright,CAT111,Cantaloupe,68.6,1
Elena Wright,CAT112,Rutabaga,49,1
Elena Wright,CAT92,Dragonfruit,160,1
Elena Wright,CAT46,Guava,66.3,3
Elena Wright,CAT51,Cucumber,38.02,4
Elena Wright,CAT107,Persimmon,29.5,15
Elena Wright,CAT106,Papaya,40,5
Elena Wright,CAT12,Jicama,43,2
Elena Wright,CAT57,Mango,55,0.5
Elena Wright,CAT19,Cherry,38.03,1
Elena Wright,CAT98,Pine Nuts,200,1
Elena Wright,CAT63,Elderberry,360.75,2
Elena Wright,CAT27,Tomato,80,1
Elena Wright,CAT35,Carrot,112,0.5
Elena Wright,CAT70,Eggplant,100.98,3
Elena Wright,CAT4,Rutabaga,200,0.5
Elena Wright,CAT104020,Lime,255,1
Zoey Carter,CAT27,Tomato,78,0.5
Zoey Carter,CAT30,Onion,17,2
Zoey Carter,CAT33,Fennel,25,2
Zoey Carter,CAT35,Carrot,100,0.5
Zoey Carter,CAT39,Grapes,36,2
Zoey Carter,CAT41,Pomegranate,19,1
Zoey Carter,CAT44,Tamarillo,90,0.25
Zoey Carter,CAT45,Apricot,57,0.1
Zoey Carter,CAT53,Radish,38,1
Zoey Carter,CAT62,Brussels Sprouts,525,0.5
Zoey Carter,CAT5523,Strawberry,90,0.5
Zoey Carter,CAT74,Watermelon,72,1
Zoey Carter,CAT79,Artichoke,39,2
Zoey Carter,CAT81,Lemon,23,1
Zoey Carter,CAT91,Bell Pepper,66,1
Zoey Carter,CAT21,Blackberry,63,0.5
Zoey Carter,CAT93,Avocado,28,1
Zoey Carter,CAT95,Rambutan,85,1
Zoey Carter,CAT102,Fig,49,0.5
Zoey Carter,CAT107,Persimmon,23,1
Zoey Carter,CAT15,Banana,100,0.25
Zoey Carter,CAT20,Nectarine,41,1
Zoey Carter,CAT27,Tomato,78,1.5
Zoey Carter,CAT30,Onion,17,4
Zoey Carter,CAT47,Starfruit,66,1.5
Zoey Carter,CAT33,Fennel,25,4
Zoey Carter,CAT35,Carrot,100,0.5
Zoey Carter,CAT37,Orange,100,0.5
Zoey Carter,CAT41,Pomegranate,19,2
Zoey Carter,CAT44,Tamarillo,90,0.5
Zoey Carter,CAT51,Cucumber,32,0.5
Zoey Carter,CAT62,Brussels Sprouts,525,1
Zoey Carter,CAT5523,Strawberry,90,0.5
Zoey Carter,CAT74,Watermelon,72,2
Zoey Carter,CAT79,Artichoke,39,2
Zoey Carter,CAT80,Bok Choy,53,1
Zoey Carter,CAT81,Lemon,23,10
Zoey Carter,CAT4832,Broccoli,31,0.5
Zoey Carter,CAT88,Loquat,46,1
Zoey Carter,CAT89,Pear,85,0.5
Zoey Carter,CAT91,Bell Pepper,66,1
Zoey Carter,CAT21,Blackberry,63,0.5
Zoey Carter,CAT93,Avocado,28,2
Zoey Carter,CAT100,Peach,30,1
Zoey Carter,CAT102,Fig,49,0.5
Zoey Carter,CAT108,Apple,103,1
Zoey Carter,CAT110,Yardlong Bean,65,0.5
Dominic Ross,CAT81,Lemon,28,10
Dominic Ross,CAT93,Avocado,35,10
Dominic Ross,CAT51,Cucumber,50,3.1
Dominic Ross,CAT57,Mango,67,0.1
Dominic Ross,CAT107,Persimmon,22,4
Dominic Ross,CAT78,Green Bean,35,0.25
Dominic Ross,CAT102,Fig,70,0.5
Dominic Ross,CAT29,Cauliflower,20,2.3
Dominic Ross,CAT33,Fennel,25,2
Dominic Ross,CAT39,Grapes,24,2
Dominic Ross,CAT46,Guava,85,1
Dominic Ross,CAT54,Okra,10,4
Dominic Ross,CAT5523,Strawberry,76,2
Dominic Ross,CAT740032,Yuzu,58,1
Dominic Ross,CAT108,Apple,40,2
Zoey Carter,CAT19,Cherry,32,1
